account_id,customer_id,account_type_id,branch_id,account_open_date,account_close_date,account_status,created_by,updated_by,created_date,updated_date,account_number,ACCOUNT_APPLICATION_ID
22750,84924,4,14521,2022-11-30,2023-05-02,Close,Zachary Mercado,Pam Fox,2021-12-18,2022-12-13,7921773450,68228
22751,8978,11,2202,2021-02-18,2023-04-15,Close,Michelle Johnston,Brandon Valdez,2023-03-27,2022-11-15,1599784176,68229
22752,24418,11,4065,2020-07-09,2022-03-31,Close,Kathy Thomas,Miss Tammy Hill,2022-04-19,2022-10-18,8140711534,68230
22753,75818,5,6924,2018-04-16,,Open,Keith York,Jessica Allen,2022-04-24,2021-05-02,5779429591,68232
22754,40652,16,3241,2023-01-01,,Open,Lisa Anderson,Jason Donovan,2019-09-27,2022-06-17,9481149174,68237
22755,26871,7,13577,2020-07-01,,Open,Teresa Edwards,Carolyn Ruiz,2021-04-15,2021-06-11,7528639275,68238
22756,71346,11,26751,2019-10-01,2022-04-21,Close,Lucas Williams,Michelle Carter,2018-03-14,2022-03-01,3904905958,68239
22757,99415,4,29681,2018-05-17,,Open,Lindsay Morris,James Williams,2019-01-18,2022-02-03,5293172190,68243
22758,27599,17,4838,2018-05-18,,Open,David Romero,Erica Jenkins,2021-11-23,2021-01-11,4840968272,68247
22759,44086,15,16012,2020-04-16,,Open,Mitchell Mitchell,Robert Lee,2020-05-16,2021-03-20,3541235120,68256
22760,61653,17,16778,2021-01-23,2021-07-20,Close,Christina Underwood,Melissa Campbell,2018-03-17,2022-10-25,5296708656,68259
22761,46447,7,17041,2018-11-09,,Open,Barbara Burke,Christine Atkinson,2018-06-08,2021-05-01,4086017359,68263
22762,71907,18,4803,2021-11-11,2022-01-09,Close,Christopher Hill,Tamara Schmidt,2021-10-07,2020-10-16,1454903654,68265
22763,54343,6,7033,2018-10-29,,Open,Angel Matthews,Theresa Mueller,2018-02-14,2021-09-07,8201873706,68270
22764,67922,2,26082,2018-10-08,2023-02-09,Close,Christine Mitchell,Christina Gilbert,2020-04-15,2021-03-28,3019771270,68272
22765,82591,17,17632,2021-08-13,,Open,Autumn Navarro,Matthew Mcdonald,2020-12-06,2021-05-02,8363892819,68277
22766,73505,18,20044,2021-04-30,,Open,Cassandra Hall,Aaron Cain,2021-04-07,2023-03-12,5629842436,68281
22767,43283,6,13094,2021-08-06,2023-01-13,Close,Rebecca Ponce,Sarah Morales,2020-02-07,2021-01-12,7922004505,68282
22768,84583,16,21742,2023-03-23,2023-05-06,Close,Olivia Matthews,Patricia Herrera,2021-03-17,2021-02-07,2115220086,68284
22769,49753,4,9363,2020-08-12,,Open,Ryan Miller,Michael Garza,2022-05-02,2020-10-13,1765916600,68286
22770,17115,4,11195,2020-06-08,2020-07-05,Close,Michael Torres,Dean Kim,2020-12-22,2022-09-08,7080620411,68288
22771,86562,10,17384,2022-11-06,,Open,Corey Young,Craig Moore,2022-06-18,2022-09-25,6920450678,68290
22772,85573,12,26038,2022-12-24,,Open,Fred Banks,Beth Shelton,2021-12-16,2022-03-28,6910406244,68295
22773,46919,9,8227,2023-01-20,,Open,Joseph Boyd,Jennifer Kim,2018-08-14,2022-05-30,5561184271,68299
22774,94400,6,11107,2018-01-26,2021-10-03,Close,Kevin Roberts,Yvonne Dominguez,2018-08-29,2023-04-02,4906514988,68300
22775,471,9,14511,2021-08-25,,Open,Cody Obrien,Lori Garcia,2020-11-04,2021-08-23,7192632973,68304
22776,32082,13,16589,2023-05-07,2023-06-03,Close,Diane Montoya,Kristen Ibarra,2018-05-24,2022-07-14,6391529432,68308
22777,55448,1,7777,2019-03-11,2023-05-10,Close,Kyle Howell,Austin Salas,2022-09-06,2020-11-21,6672107082,68310
22778,77443,13,21931,2022-07-10,2022-11-16,Close,Leslie Powers,Robert Medina,2019-06-22,2022-08-11,784732399,68311
22779,94450,13,11704,2018-10-15,2019-10-16,Close,Marcus Evans,Joanne Cummings,2018-05-20,2023-02-07,169155345,68314
22780,23842,17,13727,2022-07-17,,Open,Mitchell Garcia,Jeremy Snyder,2019-12-26,2023-03-28,5707399388,68315
22781,63731,12,9976,2023-05-26,2023-05-28,Close,Michael Glass,Jodi Jones,2019-11-08,2021-05-09,4114334568,68316
22782,11360,17,2737,2023-03-19,,Open,Wanda Greene,Jacob Nolan,2022-09-01,2021-03-07,5175340650,68322
22783,36946,2,14998,2022-12-12,,Open,Sarah Nicholson,Jason Cisneros,2019-11-12,2022-10-12,2581316226,68324
22784,12241,18,20442,2018-10-10,2021-06-16,Close,Luis Sanchez,Sabrina Stanley,2019-02-16,2021-07-24,5186498793,68325
22785,56985,15,5125,2021-10-02,,Open,Daniel Suarez,Donna James,2021-11-01,2020-11-28,8097267029,68327
22786,16540,15,28603,2021-11-25,2022-07-08,Close,Mary Wright,Allison Salinas,2021-07-06,2023-06-12,36708639,68330
22787,74051,1,2113,2021-08-17,,Open,Meredith Marks,Mr. Alex Erickson,2019-09-02,2021-08-03,6279556578,68331
22788,62599,10,15317,2019-05-17,,Open,Samuel Hughes,John Hines,2018-12-06,2021-06-18,7074915949,68335
22789,46584,7,10564,2020-06-07,,Open,Karen Sanchez,Lisa Hays,2018-01-12,2023-05-30,2753130053,68337
22790,41827,2,7714,2020-08-06,,Open,Nancy Rodriguez,Cheyenne Smith,2020-04-13,2022-01-16,825310067,68338
22791,4663,18,27407,2022-12-28,2023-04-07,Close,James Rangel,Joseph Hicks,2022-11-10,2022-10-23,9684742092,68340
22792,13408,18,10459,2019-09-24,2020-12-06,Close,Alison Cortez,Christine Griffin,2021-08-21,2022-01-18,1824240505,68341
22793,83534,5,2676,2019-08-19,2021-03-22,Close,April Cross,Colin Hughes,2019-09-10,2023-03-07,1535340713,68342
22794,63684,1,14582,2019-03-11,2019-08-02,Close,Edward Hill,Nancy Olsen,2020-11-28,2022-11-01,4974570217,68345
22795,35488,3,26529,2020-07-11,2022-09-20,Close,Melanie Brady,Courtney Drake,2020-01-04,2022-07-16,7484187196,68347
22796,31203,13,3932,2023-01-26,2023-05-25,Close,Michelle Small,Andrea Sanders,2021-10-26,2022-05-27,8181466202,68348
22797,64339,10,28950,2021-04-28,2021-09-27,Close,Sarah Goodman,Jack Weaver,2018-08-26,2021-01-03,6619825780,68350
22798,95558,15,28266,2021-01-11,,Open,Gerald Holland,Kathleen Gonzalez,2022-07-08,2020-12-27,2784817802,68352
22799,24891,1,12371,2023-05-10,2023-05-27,Close,Johnathan Foster,Amy Palmer,2019-08-30,2022-01-15,6354911528,68356
22800,80661,1,28308,2020-03-05,,Open,Natasha Johnson,Mrs. Elizabeth Shepherd DDS,2020-03-19,2021-05-20,7470900101,68359
22801,67737,9,2636,2018-12-30,2022-01-07,Close,Sandra Mclaughlin,Claudia Barnes,2021-07-31,2022-04-29,3983439294,68360
22802,48983,2,13975,2021-08-27,2021-11-19,Close,Thomas Osborn,Amanda Keith,2019-02-27,2023-04-19,3863040461,68362
22803,36157,11,10214,2021-03-28,2022-07-29,Close,Randy French,Kayla Walters,2022-05-22,2022-06-08,2588605597,68363
22804,93172,4,2052,2021-03-23,,Open,Mr. Geoffrey Nelson,Kathryn Singh,2019-11-23,2022-03-27,973421756,68364
22805,23132,2,20369,2019-06-04,2020-06-19,Close,Travis Barry,Edward Carter,2019-02-11,2022-05-04,2380209068,68366
22806,2516,13,21513,2021-04-29,,Open,Roberto Davis,Robert Daniels,2021-04-03,2021-01-01,9612841269,68368
22807,18568,16,2648,2021-11-20,,Open,Jean Shaffer,Joshua Jimenez,2020-05-19,2020-12-18,5654250211,68375
22808,19511,6,24885,2018-08-29,2023-03-26,Close,Christopher Hernandez,Donna Booker,2019-03-01,2022-05-14,8070766434,68382
22809,77844,8,13269,2020-02-02,,Open,Nicole Beck,Cody Hendrix,2019-03-25,2022-09-14,5250878608,68383
22810,94689,7,20758,2019-12-27,,Open,Donna Murillo,Jared Brooks,2020-07-06,2021-12-27,6841294394,68384
22811,74655,10,12302,2018-11-25,2020-06-09,Close,Joshua Mcgee,Louis Huffman,2018-01-11,2020-12-31,6242764765,68387
22812,62945,15,3733,2023-02-08,,Open,Joseph Caldwell,Trevor Murphy,2020-11-27,2023-06-12,4342110993,68390
22813,58833,15,21713,2019-03-14,2021-06-20,Close,Mary Reed,Ricardo Powers,2023-03-07,2021-09-14,1620858713,68393
22814,2952,18,46,2020-04-27,2021-06-18,Close,Kirk Hall,David Francis,2020-09-24,2021-08-15,9399133434,68396
22815,50906,5,18982,2018-08-24,,Open,Michael Nichols,Michelle Aguilar,2020-02-04,2022-04-18,8016311168,68400
22816,57508,3,21686,2021-09-10,2022-07-21,Close,Michael Lynch,Cynthia Vazquez,2019-07-06,2022-11-09,9193638064,68401
22817,361,9,4391,2019-10-30,2023-01-23,Close,Nicholas Gibson,Tiffany Davis,2020-05-08,2021-06-16,6523556543,68403
22818,17013,9,17986,2019-05-13,,Open,John Perez,Rachel Rodriguez,2020-11-02,2022-08-25,9242743628,68406
22819,88793,9,5217,2021-09-25,,Open,John Medina,Lauren Mercer,2022-11-24,2021-10-08,8197644989,68408
22820,2263,10,10530,2021-03-26,,Open,Casey Mejia,Darrell Lawson,2022-02-09,2023-05-18,254934347,68409
22821,55370,17,23498,2022-02-23,,Open,Kyle Ibarra,Michael Gonzalez,2018-12-09,2022-07-26,8554850643,68413
22822,68418,5,20104,2022-08-20,,Open,Anthony Barrett,Lisa Ray,2020-07-17,2022-06-06,6919734415,68414
22823,86983,17,27281,2021-10-04,,Open,Carrie Thompson,Brandon Mcdaniel,2020-07-25,2021-06-25,1157966111,68415
22824,32489,8,25343,2019-09-28,2020-08-18,Close,James Brown,Jennifer Glover,2022-08-13,2020-11-08,1515107761,68423
22825,95260,10,17790,2020-05-24,2022-04-01,Close,Manuel Duncan,Christopher Thomas,2023-06-15,2022-02-18,1107080379,68437
22826,51756,13,3139,2022-12-14,,Open,Joseph Arellano,Jason Miller,2021-04-18,2023-01-06,5930217380,68439
22827,75292,15,14739,2021-06-03,,Open,Joann King,Andrea Castro,2022-05-08,2022-06-06,2712728691,68440
22828,31594,18,18899,2019-10-26,,Open,Kyle Tran,John Webb,2019-03-14,2022-08-21,6387473325,68449
22829,80571,1,3825,2020-07-27,,Open,Elaine Fields,Shawn Brown,2022-05-16,2021-01-23,7715027843,68451
22830,20047,17,11222,2018-02-01,,Open,Christina Miller,Ashley Vaughn,2023-06-19,2023-03-23,1648962389,68458
22831,99564,10,21565,2022-06-13,2022-08-16,Close,Scott George,Emily Davis,2019-10-30,2021-10-02,1187652786,68459
22832,23784,17,23826,2018-09-10,,Open,Gwendolyn Ward,Sabrina Moyer,2020-01-14,2022-09-25,3799056595,68460
22833,46215,15,11315,2020-05-22,2021-10-21,Close,Doris Melendez,Janice Murray,2021-02-09,2023-05-08,753934693,68466
22834,80076,11,18670,2021-10-18,,Open,Nicholas Fisher,Susan Bonilla,2021-12-08,2020-10-26,5692116459,68468
22835,99536,17,5493,2022-05-03,,Open,Cynthia Brown,Ricky Chen,2019-04-08,2021-10-17,173258631,68470
22836,35010,4,871,2022-09-15,2022-10-02,Close,Anne Rodriguez,Javier Robinson,2019-08-17,2022-11-03,8177341139,68471
22837,87573,2,16746,2018-05-27,2018-12-08,Close,Jennifer Ray,Edwin Mcintyre,2021-07-19,2021-08-12,2885468650,68472
22838,45203,2,6042,2021-05-24,2023-06-19,Close,William Dodson,John Prince,2020-01-13,2021-02-18,6934948536,68473
22839,25014,6,21843,2018-06-17,,Open,Luis Miller,Patrick Ward,2018-10-31,2021-07-13,353445342,68474
22840,26702,7,6876,2021-12-18,,Open,John Lambert,Bryan Sanders,2020-05-19,2021-04-17,6449902612,68487
22841,35072,12,25528,2018-08-26,2020-05-27,Close,Theresa Stark,Kimberly Harvey,2021-12-07,2022-10-11,1172497645,68493
22842,81759,5,29564,2021-02-23,,Open,Melinda Espinoza,Jordan Moore,2020-03-20,2023-05-19,9222746092,68499
22843,81372,4,2442,2023-05-15,,Open,Zachary Burke,Mary Stewart,2018-03-14,2022-10-05,2531907190,68501
22844,97323,7,13256,2020-04-05,2022-04-23,Close,Tracy Tucker,Stefanie Scott,2021-08-03,2021-02-04,3995427925,68504
22845,46860,11,21158,2023-01-26,2023-06-18,Close,Robert Vaughn,Stephanie Dennis,2018-09-21,2022-08-21,8441933292,68506
22846,10361,12,7607,2022-07-03,,Open,Sarah Long,Richard Kemp,2019-07-31,2021-12-18,9985923558,68507
22847,45572,5,11554,2022-01-07,2023-01-21,Close,Tony Rodriguez,Melissa Huff,2022-01-29,2022-08-29,3545414698,68510
22848,64106,2,11012,2018-07-19,,Open,Karen Jones,Jacqueline Bell,2023-02-01,2020-12-02,8738673909,68515
22849,40436,9,25533,2018-06-24,,Open,Leon Stokes,Mary Chambers,2021-06-01,2022-01-13,2697602764,68517
22850,95026,15,693,2023-04-18,,Open,Jasmine Allen,Ricky Alvarado,2018-10-06,2022-03-06,7192839471,68518
22851,49801,18,3692,2020-09-18,2022-08-28,Close,Amber Fisher,Erin Vazquez,2019-03-10,2021-11-12,8302034990,68522
22852,44836,10,6725,2020-11-27,2021-08-19,Close,Charlotte Foster,Carol Davis,2022-04-11,2021-02-08,5349521991,68524
22853,81584,5,7379,2021-04-18,2022-04-11,Close,Douglas Harris,Lisa Morris,2022-12-01,2023-05-16,6037117297,68525
22854,9157,3,17670,2021-05-16,2022-02-03,Close,Kelly Sharp,Gary Peterson,2020-09-30,2021-05-13,6917380199,68529
22855,41086,1,19786,2021-08-12,2022-04-15,Close,Brittany Pittman,Jennifer Santos,2018-03-08,2022-09-01,4864264385,68532
22856,13279,18,4715,2021-12-02,2022-10-21,Close,James Carter,Destiny Kim,2019-06-09,2021-05-31,2516357274,68533
22857,56417,3,3787,2019-10-18,,Open,Joshua Hubbard,Melissa Shaw,2018-09-20,2023-02-14,382374785,68544
22858,63979,8,7839,2019-04-01,,Open,Dawn Schneider,Jason Martinez,2021-01-01,2021-07-30,6700906344,68545
22859,76303,3,7299,2021-03-09,2021-08-19,Close,Shannon Brown,Dean Knight,2020-04-16,2021-04-14,1467118851,68552
22860,16054,18,8051,2022-03-18,2022-09-21,Close,Helen Mcdaniel,Denise Santiago,2020-04-24,2020-09-28,3944796328,68557
22861,68974,16,4595,2022-04-04,2022-09-22,Close,Anthony Alvarado,Stephen Griffin,2021-06-06,2022-07-30,691935886,68560
22862,69180,14,21863,2019-04-21,2021-02-19,Close,Deanna Livingston,Richard Johnston,2022-11-08,2022-06-18,5613410892,68567
22863,21857,12,6324,2019-01-11,2020-10-23,Close,Thomas Randolph,Jessica Sims,2022-01-09,2022-06-21,7623898630,68569
22864,9959,17,11083,2018-08-31,2021-03-20,Close,Emily Klein DVM,Stephanie Page,2021-12-18,2021-01-20,4692210895,68575
22865,67201,13,4348,2021-10-07,2023-01-26,Close,Nicholas Chen,Jim Fisher,2019-03-25,2023-04-18,6595350547,68576
22866,63796,8,27537,2020-09-10,,Open,Daniel Leach,James Murphy,2020-06-30,2023-05-10,4886542918,68582
22867,52660,14,1912,2019-12-28,2022-10-09,Close,Tina Manning,Daniel Juarez,2020-08-20,2021-03-02,6802255518,68583
22868,85967,16,24276,2018-01-09,2019-04-21,Close,James Gutierrez,William Atkins,2020-01-07,2022-07-13,3447127295,68586
22869,62092,16,17480,2021-02-03,2021-03-01,Close,Jared White,Sandra Mathis,2019-11-14,2021-08-30,5934469540,68595
22870,67576,6,27106,2022-05-21,,Open,Dustin Jennings,Brian Carrillo,2018-02-13,2022-02-15,190112639,68597
22871,95436,8,4074,2020-05-27,,Open,Willie Garcia,Michelle Garcia,2023-01-08,2022-12-14,8952573786,68601
22872,88197,11,426,2022-04-25,2022-10-13,Close,Gregory Nichols,Doris Shields,2020-12-07,2021-01-08,6181529048,68604
22873,85791,18,29833,2019-08-16,,Open,Kaitlyn Archer,Travis Bell,2020-02-23,2020-12-03,929489834,68606
22874,67326,9,18829,2022-07-08,,Open,Melissa Johns,Nicole Williams,2019-09-18,2021-01-05,2316167146,68618
22875,93501,17,7264,2020-02-24,2022-09-29,Close,Tamara Klein,Danny Mccormick,2021-03-25,2021-10-22,1996613968,68622
22876,73130,18,20500,2018-05-11,,Open,Donna Prince,Joyce Henson,2018-05-10,2020-11-19,87549492,68623
22877,27568,6,18247,2021-08-15,,Open,Ricardo Williams,Eugene Lee,2022-03-07,2021-06-19,3016744427,68626
22878,84382,7,17128,2022-07-04,,Open,Audrey Banks,Dr. Alexander Ramirez,2019-03-23,2023-05-29,9164477760,68635
22879,12105,17,11320,2022-05-23,,Open,Margaret Allen,Todd Lee,2021-10-25,2021-07-19,5444378547,68639
22880,37965,7,20496,2021-09-20,2022-11-19,Close,Stephanie Burns,Dennis Mitchell,2021-05-31,2020-11-14,2628870703,68646
22881,29752,15,8185,2019-08-08,2021-12-05,Close,David Ballard,Michele Montgomery,2022-07-08,2021-05-04,504793353,68647
22882,52876,7,13739,2019-06-04,,Open,Robyn Ponce,Ashley Wallace,2018-12-22,2022-10-20,5551526094,68650
22883,56174,1,912,2023-03-21,,Open,Veronica Harper,Erik Scott,2022-06-10,2023-01-03,6787838199,68652
22884,17439,9,16112,2023-02-04,2023-03-19,Close,Susan Ayala,Daniel Thomas,2018-04-11,2022-12-24,5082972522,68653
22885,46488,6,21305,2020-06-08,2022-07-16,Close,Frank Hall,William Martinez,2023-01-06,2023-03-23,2262268269,68660
22886,69385,14,29356,2021-02-27,2021-03-28,Close,Brandy Cox,Alicia Alvarez,2019-08-27,2022-05-18,8688394896,68661
22887,37837,11,28747,2018-11-11,,Open,Autumn Calderon,Lindsay Weaver,2018-09-23,2022-06-09,1269860804,68662
22888,44247,16,23333,2019-06-26,2022-02-26,Close,Thomas Serrano,Christopher Benjamin,2021-01-07,2022-06-14,6521453040,68664
22889,40439,6,19655,2023-04-18,,Open,Teresa Butler,Dominique Benson,2020-11-07,2022-07-30,792770551,68668
22890,40779,15,12465,2023-05-20,2023-06-05,Close,Isabel Alvarez,Steven Briggs,2022-10-17,2021-05-01,1483655296,68671
22891,86313,9,26147,2022-04-18,,Open,Matthew Miller,Ryan Cantu,2022-01-26,2021-08-05,6707160386,68679
22892,67966,3,2167,2022-04-06,2022-04-12,Close,Michael Guzman,Alexander Watkins,2022-08-01,2021-04-20,276789755,68682
22893,97646,1,19798,2019-05-28,,Open,Megan Price,Jason Woods,2022-06-27,2022-10-10,4715929457,68685
22894,55508,7,27139,2021-07-01,,Open,Matthew Barr,Jasmine Washington,2023-04-01,2020-11-26,8258358133,68687
22895,89054,3,19011,2020-10-06,2021-07-15,Close,Christopher Jones,Michael Casey,2021-07-20,2022-10-03,6885407113,68691
22896,97350,4,29446,2020-09-24,2021-08-08,Close,Taylor Green,Janice Rice,2019-02-21,2021-07-25,5516385949,68696
22897,2328,4,12863,2018-08-10,2020-06-16,Close,Christopher Robbins,Brandon Kelly,2022-12-04,2021-04-06,3693994113,68699
22898,45610,8,26886,2020-10-30,2021-08-23,Close,Lorraine Spencer,Michael Barton,2018-10-15,2023-04-18,3030401778,68702
22899,93954,9,18519,2021-03-26,,Open,Hayden Ramos,Stephen Moore,2020-07-27,2021-02-20,2298102772,68704
22900,16500,18,375,2020-08-18,,Open,Jose Lee,Rachel Phillips,2019-09-18,2022-03-03,1953804251,68706
22901,82326,4,14450,2021-01-27,,Open,Jonathan Ortiz,Teresa Becker,2019-01-07,2021-12-19,7812970838,68707
22902,32680,14,29956,2022-09-21,,Open,Emma Hess,Michael Meyer,2018-02-01,2022-08-23,3222587075,68708
22903,15213,8,10490,2022-05-11,2022-06-13,Close,Charlene Serrano,John King,2021-08-16,2023-05-21,2601279544,68709
22904,34542,13,29468,2021-04-10,,Open,Tony Black,Kiara Jones,2018-09-26,2021-08-12,6856230146,68711
22905,26493,6,14247,2018-07-27,,Open,Karen Rubio,David Garcia,2020-04-04,2022-03-27,1828346749,68714
22906,68377,2,8931,2019-02-04,,Open,James Carey,Heidi Roberts,2018-10-15,2022-02-28,8576241230,68723
22907,25195,10,2032,2018-03-06,,Open,Kayla Savage,Isabella Salazar,2022-02-14,2022-07-09,8345999191,68725
22908,69696,17,29929,2019-08-27,,Open,Carol Brennan,Juan Hines,2022-02-03,2022-05-20,221458804,68728
22909,86915,13,26817,2020-03-22,,Open,Karen Schneider,Paula Mccoy,2020-01-25,2021-03-05,7535058646,68729
22910,55861,3,18813,2022-01-08,2022-10-05,Close,Bianca Bailey,Brian Weber,2021-09-04,2023-04-26,4465529788,68734
22911,68152,1,273,2020-06-25,2023-04-21,Close,Frank Villa,Sean Reynolds,2018-04-25,2022-08-29,5207310971,68738
22912,99791,7,29266,2019-10-29,2023-05-27,Close,Donna Rodriguez,Hayley Collins,2022-09-03,2022-06-05,233963843,68745
22913,5313,2,24756,2020-02-02,,Open,William Brown,Jennifer Barnes,2019-12-07,2021-10-09,9864367255,68746
22914,12768,13,24032,2019-06-11,,Open,Patrick Luna,Maria Neal,2018-01-11,2022-02-15,4943594305,68747
22915,60602,13,28524,2021-12-08,2022-03-03,Close,Ronald Baker,Samuel Johnson,2021-06-23,2022-03-10,5494113134,68751
22916,96606,18,14685,2022-01-13,2023-03-14,Close,Nicole Thomas,Jennifer White,2018-02-08,2023-03-27,2454460033,68752
22917,71500,13,927,2020-12-22,,Open,Holly Jordan,Veronica Delgado,2022-03-21,2023-01-17,5972121360,68753
22918,80731,4,5943,2020-07-19,,Open,Eric Daniels,Eric Lopez,2023-01-12,2022-05-31,1737481292,68755
22919,99430,18,23758,2019-04-15,,Open,Thomas Smith,Margaret Anderson DVM,2018-03-20,2022-05-19,3362343875,68758
22920,43951,8,27881,2021-11-17,,Open,Edwin Cruz,Marie Blake,2019-10-15,2022-10-19,3394781682,68761
22921,24138,12,11205,2022-05-11,,Open,Angela West,Anthony Ward,2022-03-29,2021-05-28,108865989,68763
22922,47230,2,15184,2022-02-26,,Open,Devin Cole,Christina Pugh,2021-10-18,2023-01-29,1204527543,68767
22923,89260,12,10860,2022-06-03,2023-02-12,Close,Sara Thompson,Jennifer Davis,2018-01-02,2020-10-15,4856972523,68771
22924,90950,8,2253,2019-06-09,2023-06-08,Close,Heidi Gomez,Gregory Oliver,2023-03-08,2021-01-06,5676543667,68774
22925,94225,9,2335,2019-06-08,,Open,Alexandra Baker,Tammy Thomas,2020-04-21,2021-07-19,3004873934,68777
22926,66046,2,14991,2023-05-30,2023-06-19,Close,John Jenkins,Nicholas Whitney,2018-05-15,2020-11-21,1820191102,68781
22927,3293,4,23733,2018-06-27,,Open,Dana Johnson,Tammy Williams,2021-03-31,2022-08-17,696344714,68782
22928,1290,10,6806,2023-05-27,2023-06-19,Close,Steven Smith,Colin Foster,2020-09-01,2020-12-13,3647030734,68789
22929,50589,14,28427,2020-04-06,2020-06-29,Close,Jessica Black,Brian Fisher,2020-11-24,2023-04-01,6999218268,68795
22930,97262,16,25848,2022-08-05,2023-03-18,Close,Samantha Graham,Dean Krueger PhD,2021-10-13,2021-06-16,6025814750,68800
22931,96013,16,17850,2021-01-26,,Open,John Oconnell,Clayton Mora MD,2021-09-13,2021-04-06,3383408912,68801
22932,20551,9,5385,2019-03-24,2023-03-29,Close,Stephen Sanders,Patricia Shaw,2020-09-11,2021-10-06,1421770406,68805
22933,45038,4,749,2020-10-29,2021-10-27,Close,Sarah Coleman,Tiffany Rodriguez,2021-09-17,2022-05-09,1306871644,68807
22934,64160,2,29788,2021-10-22,,Open,Christopher Mcclure,Paul Riley,2019-03-15,2023-01-02,4218306417,68810
22935,99723,10,18703,2019-01-18,2021-05-15,Close,Michael Anderson,Jonathan Mejia,2021-01-06,2021-02-10,3285356202,68811
22936,81135,8,23108,2023-01-08,2023-04-03,Close,Gail Henderson,James Moss,2022-10-24,2021-05-31,1605235662,68815
22937,45241,9,21770,2019-06-08,,Open,Leah Bennett,Stephen Wall,2020-08-13,2021-11-07,2242765471,68817
22938,24362,17,19027,2022-03-03,,Open,Susan Cox,Regina Shaw,2021-12-30,2021-03-03,262675149,68820
22939,86682,6,27897,2022-05-14,,Open,Marie Gutierrez MD,Lori Wright,2022-10-05,2022-12-05,5852498863,68824
22940,42174,2,1231,2022-07-21,2023-05-20,Close,Lucas Jones,Suzanne Bautista,2020-07-12,2020-12-28,2876988838,68827
22941,86543,3,16422,2020-10-29,,Open,Anthony Silva,Michelle Goodman,2023-01-08,2022-05-05,9691398314,68830
